"Var","EPU","Time","MeanCond"
"Pollock","GB",2012,1.03113252633488
"Pollock","GB",2013,1.00615110806044
"Pollock","GB",2014,0.985126477200225
"Pollock","GB",2015,0.954509341714788
"Pollock","GB",2016,0.984430801923055
"Pollock","GB",2017,0.945998219490096
"Pollock","GB",2018,1.00945496245673
"Pollock","GB",2019,0.90145505645392
"Pollock","GB",2021,0.972467515929345
"Pollock","GB",2022,0.981445341040064
"Pollock","GB",2024,1.01350464152073
"Pollock","GOM",1992,1.01530996005834
"Pollock","GOM",1993,0.999251284372808
"Pollock","GOM",1994,0.969755663522624
"Pollock","GOM",1995,0.97642343962819
"Pollock","GOM",1996,0.962371163323462
"Pollock","GOM",1997,1.01577712013498
"Pollock","GOM",1998,0.975647770883239
"Pollock","GOM",1999,1.00408281320175
"Pollock","GOM",2000,0.988262372835673
"Pollock","GOM",2001,0.937726013162284
"Pollock","GOM",2002,0.924243542024673
"Pollock","GOM",2003,0.919906313444494
"Pollock","GOM",2004,0.918811481926906
"Pollock","GOM",2005,0.927152833173944
"Pollock","GOM",2006,0.944197249428576
"Pollock","GOM",2007,0.958485218280716
"Pollock","GOM",2008,0.943719787995744
"Pollock","GOM",2009,1.00071458222106
"Pollock","GOM",2010,0.942796137135814
"Pollock","GOM",2011,0.971247273584443
"Pollock","GOM",2012,0.982278497954602
"Pollock","GOM",2013,0.99831231000849
"Pollock","GOM",2014,0.978820737518365
"Pollock","GOM",2015,0.965727546338259
"Pollock","GOM",2016,0.963781844518097
"Pollock","GOM",2017,0.960954252622781
"Pollock","GOM",2018,0.955033443011447
"Pollock","GOM",2019,0.91234997361758
"Pollock","GOM",2021,0.953815250259185
"Pollock","GOM",2022,0.997646494630327
"Pollock","GOM",2023,0.893416235347619
"Pollock","GOM",2024,0.928171598478087
"Pollock","SS",1992,0.989604131805966
"Pollock","SS",1993,0.968799699825993
"Pollock","SS",1994,1.03044268317398
"Pollock","SS",1995,1.04064377929944
"Pollock","SS",1996,1.03812515279497
"Pollock","SS",1997,1.04067388732938
"Pollock","SS",1998,0.959857836743773
"Pollock","SS",1999,1.03546636442295
"Pollock","SS",2000,0.944113760694789
"Pollock","SS",2001,0.944342898569425
"Pollock","SS",2002,0.987285957924233
"Pollock","SS",2003,0.956309699992252
"Pollock","SS",2004,0.962658828741643
"Pollock","SS",2005,0.983228668326878
"Pollock","SS",2006,0.978175119937932
"Pollock","SS",2007,0.981080177754746
"Pollock","SS",2008,0.97912210024548
"Pollock","SS",2010,1.02000203684182
"Pollock","SS",2011,1.01900282613493
"Pollock","SS",2012,0.958383813839236
"Pollock","SS",2013,1.0440274734856
"Pollock","SS",2014,1.06861840983157
"Pollock","SS",2015,0.956417199626665
"Pollock","SS",2016,0.9602402827548
"Pollock","SS",2017,0.945785430531141
"Pollock","SS",2019,1.0210740389605
"Pollock","SS",2023,0.92096875035104
"Red hake","GB",1992,0.988355356688383
"Red hake","GB",1993,0.96328946889925
"Red hake","GB",1994,1.00486455877708
"Red hake","GB",1995,0.979986028290945
"Red hake","GB",1996,1.02229197021103
"Red hake","GB",1997,1.01177762584545
"Red hake","GB",1998,1.00540260649995
"Red hake","GB",1999,1.02688456726111
"Red hake","GB",2000,0.996434430699587
"Red hake","GB",2001,0.972782526194613
"Red hake","GB",2002,0.970947578129646
"Red hake","GB",2003,1.01843097943695
"Red hake","GB",2004,0.934353397878956
"Red hake","GB",2005,0.990928131332925
"Red hake","GB",2006,1.01326288439747
"Red hake","GB",2007,1.00380744362509
"Red hake","GB",2008,1.04112805212642
"Red hake","GB",2009,0.965977898710946
"Red hake","GB",2010,0.943715941322314
"Red hake","GB",2011,0.994883701066112
"Red hake","GB",2012,0.97304147097078
"Red hake","GB",2013,1.03192352704181
"Red hake","GB",2014,0.996830664023691
"Red hake","GB",2015,1.01056158685216
"Red hake","GB",2016,0.991193353466636
"Red hake","GB",2017,0.978551566063778
"Red hake","GB",2018,1.02330263306122
"Red hake","GB",2019,1.00421879881609
"Red hake","GB",2021,1.01608801832191
"Red hake","GB",2022,1.00343694896362
"Red hake","GB",2023,1.03229019389689
"Red hake","GB",2024,0.923280198313294
"Red hake","GOM",1992,0.981612033079273
"Red hake","GOM",1993,0.988282872076439
"Red hake","GOM",1994,1.01215222312799
"Red hake","GOM",1995,0.980638894818537
"Red hake","GOM",1996,0.977034892435029
"Red hake","GOM",1997,1.02148723029522
"Red hake","GOM",1998,0.989167726744038
"Red hake","GOM",1999,1.00203000580913
"Red hake","GOM",2000,0.974572335288929
"Red hake","GOM",2001,0.928969578439596
"Red hake","GOM",2002,0.962720460547395
"Red hake","GOM",2003,0.95043086700501
"Red hake","GOM",2004,0.913816057744006
"Red hake","GOM",2005,0.966524484938904
"Red hake","GOM",2006,0.974196025472842
"Red hake","GOM",2007,0.933100130131724
"Red hake","GOM",2008,0.950175335869359
"Red hake","GOM",2009,0.972244826970716
"Red hake","GOM",2010,0.983871684323375
"Red hake","GOM",2011,1.00271013982514
"Red hake","GOM",2012,1.03241534262974
"Red hake","GOM",2013,1.02617172858903
"Red hake","GOM",2014,1.0245173672693
"Red hake","GOM",2015,1.00794005215326
"Red hake","GOM",2016,1.00349248458633
"Red hake","GOM",2017,0.987813882529049
"Red hake","GOM",2018,1.01706294936218
"Red hake","GOM",2019,0.984832297664856
"Red hake","GOM",2021,0.986422901671793
"Red hake","GOM",2022,1.00269401985686
"Red hake","GOM",2023,0.951080475278203
"Red hake","GOM",2024,0.924892088715228
"Red hake","MAB",1992,1.0324047945451
"Red hake","MAB",1993,1.04014511587665
"Red hake","MAB",1994,0.969305120867087
"Red hake","MAB",1995,1.03185801741201
"Red hake","MAB",1996,1.0354266420572
"Red hake","MAB",1997,0.994794148352833
"Red hake","MAB",1998,1.03760955854357
"Red hake","MAB",1999,0.972470410553072
"Red hake","MAB",2000,1.00479157725129
"Red hake","MAB",2001,0.9789235718267
"Red hake","MAB",2002,0.974156002523454
"Red hake","MAB",2003,1.02810266536225
"Red hake","MAB",2004,0.971523886134287
"Red hake","MAB",2005,1.01426548324466
"Red hake","MAB",2006,0.948412864982755
"Red hake","MAB",2007,0.943284246441339
"Red hake","MAB",2008,0.969767503246712
"Red hake","MAB",2009,1.01333142075394
"Red hake","MAB",2010,0.997941783869446
"Red hake","MAB",2011,1.01487667367016
"Red hake","MAB",2012,0.979537794412568
"Red hake","MAB",2013,1.0502537066562
"Red hake","MAB",2014,1.00431753995425
"Red hake","MAB",2015,1.04088890777584
"Red hake","MAB",2016,1.02312929312468
"Red hake","MAB",2018,1.033602198681
"Red hake","MAB",2019,1.01395196093661
"Red hake","MAB",2021,0.994803049722814
"Red hake","MAB",2022,1.0270995554157
"Red hake","MAB",2023,1.05152506181006
"Red hake","MAB",2024,0.995576843785282
"Red hake","SS",1992,0.982755764849177
"Red hake","SS",1993,1.09806795218202
"Red hake","SS",1994,0.985426685106102
"Red hake","SS",1995,0.999370587605402
"Red hake","SS",1996,0.928945242292348
"Red hake","SS",1997,0.973818635684344
"Red hake","SS",1998,1.01303007853136
"Red hake","SS",1999,1.01174323728243
"Red hake","SS",2000,1.02630438169319
"Red hake","SS",2001,0.912918407210996
"Red hake","SS",2002,0.939559205837268
"Red hake","SS",2003,0.957794636557905
"Red hake","SS",2004,0.968349831788675
"Red hake","SS",2005,0.932505295902875
"Red hake","SS",2006,0.932909416339201
"Red hake","SS",2007,0.941990911550416
"Red hake","SS",2008,1.01779456289026
"Red hake","SS",2009,1.01365943407938
"Red hake","SS",2010,1.01031369922586
"Red hake","SS",2011,0.967369034059685
"Red hake","SS",2012,1.05648194142892
"Red hake","SS",2013,1.03596229870935
"Red hake","SS",2014,0.99471463685224
"Red hake","SS",2015,1.0270227882493
"Red hake","SS",2016,1.03111543843958
"Red hake","SS",2017,0.951060509280655
"Red hake","SS",2019,0.999857672496099
"Red hake","SS",2021,1.04952129205628
"Red hake","SS",2022,1.00966273452331
"Red hake","SS",2023,0.948040853118068
"Red hake","SS",2024,0.923948370388522
"Rosette skate","MAB",1996,1.01844010855507
"Rosette skate","MAB",1999,0.997674326622601
"Rosette skate","MAB",2000,1.05104542888731
"Rosette skate","MAB",2001,0.93052196833917
"Rosette skate","MAB",2002,0.992536528122534
"Rosette skate","MAB",2003,1.04041885937635
"Rosette skate","MAB",2004,0.972726266363236
"Rosette skate","MAB",2005,0.995229583808669
"Rosette skate","MAB",2006,0.988861716974523
"Rosette skate","MAB",2007,0.95946894078911
"Rosette skate","MAB",2008,0.922991863695707
"Rosette skate","MAB",2009,0.961408820105839
"Rosette skate","MAB",2010,0.960488410418805
"Rosette skate","MAB",2011,1.0066128964663
"Rosette skate","MAB",2012,0.970013810407604
"Rosette skate","MAB",2013,1.01165931221618
"Rosette skate","MAB",2014,1.00253069322263
"Rosette skate","MAB",2015,1.00984924689606
"Rosette skate","MAB",2016,0.99218189895428
"Rosette skate","MAB",2018,1.00290322616079
"Rosette skate","MAB",2019,1.0092241746741
"Rosette skate","MAB",2021,1.02597482466721
"Rosette skate","MAB",2022,0.991709086055977
"Rosette skate","MAB",2023,0.995646850372424
"Rosette skate","MAB",2024,0.977388357329494
"Roughtail stingray","MAB",1997,0.906013114603586
"Roughtail stingray","MAB",1998,0.971410209029144
"Roughtail stingray","MAB",2000,0.83279528318789
"Roughtail stingray","MAB",2001,0.930593014154885
"Roughtail stingray","MAB",2002,1.06209979951682
"Roughtail stingray","MAB",2003,0.889627380686535
"Roughtail stingray","MAB",2004,0.925234243285568
"Roughtail stingray","MAB",2005,0.930872454954467
"Roughtail stingray","MAB",2006,0.917633320967033
"Roughtail stingray","MAB",2007,0.924278880230454
"Roughtail stingray","MAB",2008,0.900339168421841
"Roughtail stingray","MAB",2009,0.89037500064381
"Roughtail stingray","MAB",2010,0.919252104221926
"Roughtail stingray","MAB",2011,0.90989854932712
"Roughtail stingray","MAB",2012,0.919491591298792
"Roughtail stingray","MAB",2013,0.890665871674882
"Roughtail stingray","MAB",2014,0.95351165949986
"Roughtail stingray","MAB",2015,0.915963843425592
"Roughtail stingray","MAB",2016,0.89440536007691
"Roughtail stingray","MAB",2018,0.877771315256585
"Roughtail stingray","MAB",2019,0.892354766509031
"Roughtail stingray","MAB",2021,0.805952701435036
"Roughtail stingray","MAB",2022,0.862117572377427
"Roughtail stingray","MAB",2023,0.787689109575044
"Roughtail stingray","MAB",2024,1.0371777561169
"Scup","GB",1992,0.991985471347081
"Scup","GB",1993,0.848715435893294
"Scup","GB",1994,0.851852711998476
"Scup","GB",1995,0.981277569653403
"Scup","GB",1996,0.942960727736162
"Scup","GB",1998,0.96651801420842
"Scup","GB",1999,0.995511651739739
"Scup","GB",2000,0.976576083247765
"Scup","GB",2001,0.907200984573598
"Scup","GB",2002,0.780458651153907
"Scup","GB",2003,0.874311638664208
"Scup","GB",2004,0.935582199000585
"Scup","GB",2005,0.886142149831424
"Scup","GB",2006,0.841459909751904
"Scup","GB",2007,0.932661399941792
"Scup","GB",2008,0.923618934323639
"Scup","GB",2009,0.915089124827998
"Scup","GB",2010,0.917000532221422
"Scup","GB",2011,0.930093887090776
"Scup","GB",2012,0.911877859322141
"Scup","GB",2013,0.941437148181158
"Scup","GB",2014,0.910089681961585
"Scup","GB",2015,0.994865793133502
"Scup","GB",2016,0.900375788775662
"Scup","GB",2018,0.887679228069026
"Scup","GB",2019,0.913484933538764
"Scup","GB",2021,0.90393371536589
"Scup","GB",2022,0.935101434132117
"Scup","GB",2023,0.907554545273671
"Scup","GB",2024,0.930040881007165
"Scup","GOM",1992,0.956309707788234
"Scup","GOM",1993,0.884393583136965
"Scup","GOM",1994,0.803767845009456
"Scup","GOM",1996,0.918365438090834
"Scup","GOM",1999,1.02746019127213
"Scup","GOM",2000,0.963062940216126
"Scup","GOM",2001,0.913762931162559
"Scup","GOM",2002,0.863378766341969
"Scup","GOM",2004,0.782152408643166
"Scup","GOM",2005,0.698913653522878
"Scup","GOM",2006,0.909607080535911
"Scup","GOM",2007,0.978247785890352
"Scup","GOM",2008,0.767659866544348
"Scup","GOM",2009,0.898384170215234
"Scup","GOM",2010,0.926821268820693
"Scup","GOM",2011,0.913598460268767
"Scup","GOM",2012,0.892686399000954
"Scup","GOM",2013,0.94461199868332
"Scup","GOM",2014,0.915367994495721
"Scup","GOM",2015,0.925960746100722
"Scup","GOM",2016,0.893851187736951
"Scup","GOM",2018,0.895052778074738
"Scup","GOM",2019,0.968346548275291
"Scup","GOM",2021,0.843871154770334
"Scup","GOM",2022,0.905123737007215
"Scup","GOM",2023,0.903661332880551
"Scup","GOM",2024,0.868536885427526
"Scup","MAB",1992,0.981019710733949
"Scup","MAB",1993,1.00276421752714
"Scup","MAB",1994,1.02797340081492
"Scup","MAB",1995,1.03997691545351
"Scup","MAB",1996,1.01227469538466
"Scup","MAB",1997,0.996650050414306
"Scup","MAB",1998,0.983161267573175
"Scup","MAB",1999,0.987724192667327
"Scup","MAB",2000,0.995545196437754
"Scup","MAB",2001,0.930647139256626
"Scup","MAB",2002,0.929789673972127
"Scup","MAB",2003,0.955458159629141
"Scup","MAB",2004,0.927992236913577
"Scup","MAB",2005,0.935510692107323
"Scup","MAB",2006,0.939717955164358
"Scup","MAB",2007,0.946636351357318
"Scup","MAB",2008,0.906424765229589
"Scup","MAB",2009,0.954602428695569
"Scup","MAB",2010,0.949845043094339
"Scup","MAB",2011,0.950268630132276
"Scup","MAB",2012,0.916754458152672
"Scup","MAB",2013,0.952181161801119
"Scup","MAB",2014,0.946625984634127
"Scup","MAB",2015,0.98404476584846
"Scup","MAB",2016,0.94931781187316
"Scup","MAB",2018,0.920982588994892
"Scup","MAB",2019,0.934147365590589
"Scup","MAB",2021,0.898027205649279
"Scup","MAB",2022,0.92601817104812
"Scup","MAB",2023,0.918589123357536
"Scup","MAB",2024,0.892396117232751
"Scup",NA,1993,0.932570699282729
"Scup",NA,1994,1.00247305249874
"Scup",NA,1995,1.07869566659471
"Scup",NA,1996,0.962421401139261
"Scup",NA,1997,0.969127354821699
"Scup",NA,1999,0.948225820035408
"Scup",NA,2000,0.946916547079852
"Scup",NA,2001,0.950947356628229
"Scup",NA,2002,0.936451673803797
"Scup",NA,2003,1.02416107536316
"Scup",NA,2004,0.817496526043145
"Scup",NA,2005,0.893779867921629
"Scup",NA,2006,0.916942766800857
"Scup",NA,2007,0.926776336446196
"Scup",NA,2008,0.896443337763781
"Scup",NA,2009,0.932940232545329
"Scup",NA,2010,0.95845201331775
"Scup",NA,2011,0.935195156401584
"Scup",NA,2012,0.942629221162144
"Scup",NA,2013,1.02232077708548
"Scup",NA,2014,0.934976693421449
"Scup",NA,2015,0.911244975749096
"Scup",NA,2016,0.890094762311783
"Scup",NA,2019,1.05368910885247
"Scup",NA,2024,1.04338971696849
"Sea raven","GB",1992,0.934107747178358
"Sea raven","GB",1993,0.967410266911422
"Sea raven","GB",1994,0.985566647791358
"Sea raven","GB",1995,0.998346993894649
"Sea raven","GB",1996,1.051179348661
"Sea raven","GB",1997,1.02669631497283
"Sea raven","GB",1999,1.00035674834032
"Sea raven","GB",2000,1.00560559871745
"Sea raven","GB",2001,0.967113912718124
"Sea raven","GB",2002,0.978263601872649
"Sea raven","GB",2003,0.984435414563994
"Sea raven","GB",2004,1.00086039715538
"Sea raven","GB",2005,0.949017806898494
"Sea raven","GB",2006,0.975329390116228
"Sea raven","GB",2007,0.937927873115877
"Sea raven","GB",2008,0.989912780781783
"Sea raven","GB",2009,0.977323706923659
"Sea raven","GB",2010,0.955439828410588
"Sea raven","GB",2011,0.949485996451335
"Sea raven","GB",2012,0.964341928600604
"Sea raven","GB",2013,0.913304843799931
"Sea raven","GB",2014,1.02350231535222
"Sea raven","GB",2015,0.993864256785387
"Sea raven","GB",2016,1.01522325898011
"Sea raven","GB",2017,0.974544989657865
"Sea raven","GB",2018,0.889971461288251
"Sea raven","GB",2019,0.959490933700682
"Sea raven","GB",2021,0.994193957854893
"Sea raven","GB",2022,0.949301028908689
"Sea raven","GB",2023,1.03388717345492
"Sea raven","GB",2024,0.935668602318586
"Sea raven","GOM",1992,1.00628851674073
"Sea raven","GOM",1993,0.900728841927675
"Sea raven","GOM",1994,1.04866133882278
"Sea raven","GOM",1995,1.00407123855306
"Sea raven","GOM",1996,0.975202410006637
"Sea raven","GOM",1997,1.15271504806256
"Sea raven","GOM",1999,0.995389183743081
"Sea raven","GOM",2000,0.991699780117808
"Sea raven","GOM",2001,0.964805036594883
"Sea raven","GOM",2002,0.957259815605033
"Sea raven","GOM",2003,0.954707077966301
"Sea raven","GOM",2004,1.01137728329141
"Sea raven","GOM",2005,0.953027825860273
"Sea raven","GOM",2006,1.03666333086955
"Sea raven","GOM",2007,0.943003428881457
"Sea raven","GOM",2008,0.944306550396075
"Sea raven","GOM",2009,0.903869961550747
"Sea raven","GOM",2010,0.882557826304918
"Sea raven","GOM",2011,0.956456489729013
"Sea raven","GOM",2012,0.991044682345615
"Sea raven","GOM",2013,1.08361811381619
"Sea raven","GOM",2014,0.964323243903865
"Sea raven","GOM",2015,0.979880355841742
"Sea raven","GOM",2016,0.971984423093314
"Sea raven","GOM",2017,1.00284859713927
"Sea raven","GOM",2018,0.998532072904876
"Sea raven","GOM",2019,0.935136633765269
"Sea raven","GOM",2021,0.933701722678618
"Sea raven","GOM",2022,0.963447267572667
"Sea raven","GOM",2023,0.991983678833074
"Sea raven","GOM",2024,0.946224811241998
"Sea raven","MAB",1992,0.980201409942236
"Sea raven","MAB",1993,1.0722384972635
"Sea raven","MAB",1994,0.906123072626116
"Sea raven","MAB",1996,1.00539781788414
"Sea raven","MAB",1997,0.999231974974859
"Sea raven","MAB",1999,1.05471246354759
"Sea raven","MAB",2000,1.09790647069739
"Sea raven","MAB",2001,0.849969621687635
"Sea raven","MAB",2002,0.893566536733503
"Sea raven","MAB",2003,0.848662954204881
"Sea raven","MAB",2005,0.932158276069609
"Sea raven","MAB",2006,1.008803789848
"Sea raven","MAB",2007,0.861558204054961
"Sea raven","MAB",2008,0.979229045372959
"Sea raven","MAB",2009,1.00107964777952
"Sea raven","MAB",2010,0.92512273273854
"Sea raven","MAB",2011,0.957884566886069
"Sea raven","MAB",2012,0.949060783622394
"Sea raven","MAB",2013,0.85547673054578
"Sea raven","MAB",2014,0.934268530965985
"Sea raven","SS",1992,0.930712514776148
"Sea raven","SS",1993,0.969484392154413
"Sea raven","SS",1994,1.07794684648098
"Sea raven","SS",1995,0.951684602757006
"Sea raven","SS",1996,1.02601292309679
"Sea raven","SS",1997,0.874164669272969
"Sea raven","SS",1999,0.891295194116277
"Sea raven","SS",2000,0.890137158817641
"Sea raven","SS",2001,0.879815279653268
"Sea raven","SS",2002,0.96471744305747
"Sea raven","SS",2003,0.950960171664228
"Sea raven","SS",2004,0.989961489273663
"Sea raven","SS",2005,0.994172179478312
"Sea raven","SS",2006,0.997698554027104
"Sea raven","SS",2007,0.937241129834466
"Sea raven","SS",2008,1.01935671840584
"Sea raven","SS",2009,0.987791606435544
"Sea raven","SS",2010,0.938514372900421
"Sea raven","SS",2011,1.00009587429942
"Sea raven","SS",2012,0.896148326384687
"Sea raven","SS",2013,1.10560011108004
"Sea raven","SS",2014,0.894231966910175
"Sea raven","SS",2016,0.996559089685749
"Sea raven","SS",2019,0.977734377028085
"Sea raven","SS",2023,1.02219762716132
"Silver hake","GB",1992,0.97577051889275
"Silver hake","GB",1993,0.925505659434408
"Silver hake","GB",1994,0.982620947233424
"Silver hake","GB",1995,1.00843328091843
"Silver hake","GB",1996,0.981543177596983
"Silver hake","GB",1997,1.03085954092334
"Silver hake","GB",1998,0.981381555239022
"Silver hake","GB",1999,1.02090160505361
"Silver hake","GB",2000,1.01116337065568
"Silver hake","GB",2001,0.951961409308902
"Silver hake","GB",2002,0.973278651122822
"Silver hake","GB",2003,0.993129484615112
"Silver hake","GB",2004,0.953610147069395
"Silver hake","GB",2005,0.955443526417905
"Silver hake","GB",2006,0.973361423756186
"Silver hake","GB",2007,0.987347427780943
"Silver hake","GB",2008,0.970458679274462
"Silver hake","GB",2009,0.974048383677602
"Silver hake","GB",2010,1.02122401476064
"Silver hake","GB",2011,1.00466250223822
"Silver hake","GB",2012,0.990368583577019
"Silver hake","GB",2013,1.03823696789855
"Silver hake","GB",2014,1.00712241666679
"Silver hake","GB",2015,1.02584651521883
"Silver hake","GB",2016,1.02335130933829
"Silver hake","GB",2017,0.983332948849819
"Silver hake","GB",2018,0.98483513181269
"Silver hake","GB",2019,1.0129744742452
"Silver hake","GB",2021,1.03050621537159
"Silver hake","GB",2022,0.99345281954539
"Silver hake","GB",2023,1.03179392213226
"Silver hake","GB",2024,0.955215242555098
"Silver hake","GOM",1992,0.971298854119312
"Silver hake","GOM",1993,0.974709905786024
"Silver hake","GOM",1994,1.00576208144351
"Silver hake","GOM",1995,0.997665683283416
"Silver hake","GOM",1996,0.985799835090242
"Silver hake","GOM",1997,1.04793026545863
"Silver hake","GOM",1998,0.992729112776504
"Silver hake","GOM",1999,1.01165441009611
"Silver hake","GOM",2000,0.961014278792936
"Silver hake","GOM",2001,0.972901702537969
"Silver hake","GOM",2002,1.01611982125549
"Silver hake","GOM",2003,0.968706877184048
"Silver hake","GOM",2004,0.984302717665244
"Silver hake","GOM",2005,1.01863953774276
"Silver hake","GOM",2006,1.01640465573483
"Silver hake","GOM",2007,0.993348186538866
"Silver hake","GOM",2008,0.979766088155223
"Silver hake","GOM",2009,0.995425291484739
"Silver hake","GOM",2010,1.02778692328704
"Silver hake","GOM",2011,1.04618432101203
"Silver hake","GOM",2012,1.01033985737302
"Silver hake","GOM",2013,1.01394360412064
"Silver hake","GOM",2014,1.02372369642689
"Silver hake","GOM",2015,1.03818157561453
"Silver hake","GOM",2016,1.02030117015514
"Silver hake","GOM",2017,0.982981301002312
"Silver hake","GOM",2018,0.980504118364327
"Silver hake","GOM",2019,1.00507846862579
"Silver hake","GOM",2021,1.03394333878752
"Silver hake","GOM",2022,0.987795220145203
"Silver hake","GOM",2023,1.00403638851556
"Silver hake","GOM",2024,0.9801619968341
"Silver hake","MAB",1992,1.05739071003348
"Silver hake","MAB",1993,0.985383101767376
"Silver hake","MAB",1994,1.01837905974769
"Silver hake","MAB",1995,1.01728740244562
"Silver hake","MAB",1996,1.03596800842467
"Silver hake","MAB",1997,0.990391898219796
"Silver hake","MAB",1998,1.01609137177192
"Silver hake","MAB",1999,0.981277844135808
"Silver hake","MAB",2000,1.05316179178024
"Silver hake","MAB",2001,1.0107146011639
"Silver hake","MAB",2002,1.0079061890933
"Silver hake","MAB",2003,1.04447205925016
"Silver hake","MAB",2004,0.978734264456049
"Silver hake","MAB",2005,1.03924066652727
"Silver hake","MAB",2006,0.965523014242373
"Silver hake","MAB",2007,1.01049170382003
"Silver hake","MAB",2008,0.963029899746224
"Silver hake","MAB",2009,1.0201443052262
"Silver hake","MAB",2010,1.01694810140516
"Silver hake","MAB",2011,1.02887935992865
"Silver hake","MAB",2012,0.997412847637534
"Silver hake","MAB",2013,1.06126194624164
"Silver hake","MAB",2014,1.01050097247584
"Silver hake","MAB",2015,1.04513689986379
"Silver hake","MAB",2016,1.03331805951971
"Silver hake","MAB",2018,1.03909425817146
"Silver hake","MAB",2019,1.00873149218881
"Silver hake","MAB",2021,1.0282462257941
"Silver hake","MAB",2022,1.04915072427595
"Silver hake","MAB",2023,1.06470555437623
"Silver hake","MAB",2024,1.04453230407853
"Silver hake","SS",1992,0.999214214963497
"Silver hake","SS",1993,0.967106959634331
"Silver hake","SS",1994,1.02856344643685
"Silver hake","SS",1995,1.02733368939337
"Silver hake","SS",1996,1.03455234095575
"Silver hake","SS",1997,1.05042720484959
"Silver hake","SS",1998,1.00571296344161
"Silver hake","SS",1999,1.01803079147422
"Silver hake","SS",2000,0.966433550395489
"Silver hake","SS",2001,0.95825680167812
"Silver hake","SS",2002,1.01359267101318
"Silver hake","SS",2003,0.965225393568291
"Silver hake","SS",2004,0.986570599435651
"Silver hake","SS",2005,1.00949508967481
"Silver hake","SS",2006,1.06273203326319
"Silver hake","SS",2007,0.9993794342234
"Silver hake","SS",2008,0.991870558073647
"Silver hake","SS",2009,0.987725986340517
"Silver hake","SS",2010,1.01880805213205
"Silver hake","SS",2011,1.00507727435873
"Silver hake","SS",2012,1.03676532160725
"Silver hake","SS",2013,1.05752464926995
"Silver hake","SS",2014,0.992154720429242
"Silver hake","SS",2015,1.06262769452493
"Silver hake","SS",2016,1.01884950967747
"Silver hake","SS",2017,0.994180678806779
"Silver hake","SS",2019,1.01327282975843
"Silver hake","SS",2021,1.05423688090088
"Silver hake","SS",2022,0.965479044741865
"Silver hake","SS",2023,1.01656579440589
"Silver hake","SS",2024,1.01368738632063
"Smooth dogfish","GB",2001,0.94149767729529
"Smooth dogfish","GB",2002,1.02844932332847
"Smooth dogfish","GB",2003,0.983402313474169
"Smooth dogfish","GB",2004,1.01609488252132
"Smooth dogfish","GB",2005,1.01156211869609
"Smooth dogfish","GB",2006,1.04265300666292
"Smooth dogfish","GB",2007,0.992835206480057
"Smooth dogfish","GB",2008,1.05936803206325
"Smooth dogfish","GB",2010,1.07843159073705
"Smooth dogfish","GB",2011,1.02240778890263
"Smooth dogfish","GB",2012,1.02254156089103
"Smooth dogfish","GB",2013,1.02122824643426
"Smooth dogfish","GB",2014,1.01368134439486
"Smooth dogfish","GB",2015,0.967181395071736
"Smooth dogfish","GB",2016,0.994260175174852
"Smooth dogfish","GB",2018,1.03020161706058
"Smooth dogfish","GB",2019,0.989233808296682
"Smooth dogfish","GB",2021,1.04693921454227
"Smooth dogfish","GB",2022,0.976545022117293
"Smooth dogfish","GB",2023,0.9937679894087
"Smooth dogfish","GB",2024,0.965759767110621
"Smooth dogfish","MAB",2001,0.948369995149792
"Smooth dogfish","MAB",2002,0.944346638322685
"Smooth dogfish","MAB",2003,0.950841816040816
"Smooth dogfish","MAB",2004,0.969164711670851
"Smooth dogfish","MAB",2005,0.947650649675053
"Smooth dogfish","MAB",2006,0.952930947816365
"Smooth dogfish","MAB",2007,0.968897503851367
"Smooth dogfish","MAB",2008,0.960226337741299
"Smooth dogfish","MAB",2009,0.985397185932215
"Smooth dogfish","MAB",2010,0.973805468037073
"Smooth dogfish","MAB",2011,1.0182125025347
"Smooth dogfish","MAB",2012,0.966020771179802
"Smooth dogfish","MAB",2013,0.948617095229839
"Smooth dogfish","MAB",2014,0.963483270455574
"Smooth dogfish","MAB",2015,0.952769982093318
"Smooth dogfish","MAB",2016,0.976691017540588
"Smooth dogfish","MAB",2018,0.956824256445437
"Smooth dogfish","MAB",2019,0.945003564759437
"Smooth dogfish","MAB",2021,0.946511877073751
"Smooth dogfish","MAB",2022,0.950080971959673
"Smooth dogfish","MAB",2023,0.967098462133782
"Smooth dogfish","MAB",2024,0.942475624899897
"Smooth skate","GOM",1995,1.00126117616918
"Smooth skate","GOM",1996,0.99624245403014
"Smooth skate","GOM",1999,1.0084975818791
"Smooth skate","GOM",2000,1.05758179376735
"Smooth skate","GOM",2001,0.953072834266835
"Smooth skate","GOM",2002,0.957035982891135
"Smooth skate","GOM",2003,0.962217173878018
"Smooth skate","GOM",2004,0.943285170609206
"Smooth skate","GOM",2005,0.967399681547317
"Smooth skate","GOM",2006,1.01307248485451
"Smooth skate","GOM",2007,0.930542960720775
"Smooth skate","GOM",2008,0.960184363771211
"Smooth skate","GOM",2009,1.01689339616727
"Smooth skate","GOM",2010,1.00369201030125
"Smooth skate","GOM",2011,1.00413682581236
"Smooth skate","GOM",2012,1.04171810409601
"Smooth skate","GOM",2013,1.08261294569081
"Smooth skate","GOM",2014,1.06910824815608
"Smooth skate","GOM",2015,1.0747724435678
"Smooth skate","GOM",2016,1.03013940225055
"Smooth skate","GOM",2017,1.02541953251072
